The binary number in column 1 represents the coefficients taken , 1 => +1 coefficient, 0 => -1 coefficient 
 Coefficients     Same sign hamming dist 1     Evaluated value(sorted)
********************************************************************************
For n = 2
11110000101010     8     4.265964584719815 
00111110100100     7     4.269420546347441 
01101100100111     8     4.269786873979766 
11011000001111     8     4.2701411494623125 
11110110000000     8     4.272745488154809 
11000010111110     7     4.276696574459886 
00010110111111     7     4.288666814430745 
11101100001001     8     4.288804988718888 
10100111100100     7     4.291323703054945 
10110101010100     7     4.29337970515471 
01011011101000     7     4.293552386907465 
10010110110011     8     4.298382893511666 
01010110011110     7     4.3008357592594715 
11011000101100     7     4.302167729915127 
01101011000111     8     4.306268911733903 
00011110110110     7     4.307226896533032 
01111010100001     8     4.307548332457849 
00110101101110     7     4.308681984419537 
11010110010010     8     4.3105518383403965 
10110101100010     8     4.318398063500462 
01100011101101     7     4.319735410084429 
01110001011101     7     4.3217914121841945 
10011101000111     8     4.3225746282429585 
10011110011000     7     4.32624501127215 
11001100011011     8     4.326611338904476 
00111001110101     7     4.328182549457751 
10000111110110     7     4.329130053240534 
11100011100001     8     4.3294514891653515 
11110001010001     8     4.331507491265119 
10010101101101     7     4.336041126593485 
01101011100100     7     4.338295492186718 
01111001010100     7     4.340351494286481 
01011010110011     8     4.345354682643436 
01110001101011     8     4.346809770529947 
11010101001100     7     4.348210071422216 
10100110011101     7     4.352428034449114 
01110111000001     8     4.353590673964939 
10011101100100     7     4.354601208695773 
00101011111010     7     4.355591870108747 
01000011111111     7     4.357541760270014 
11001100111000     7     4.358637919357291 
11110100000101     8     4.362206016972601 
10101000111110     7     4.364207213116409 
01111001100010     8     4.3653698526322335 
11000011110011     8     4.367257839350942 
10101110010100     7     4.370988116551401 
01001011110110     7     4.376101842372305 
10100110101011     8     4.377446392794867 
10110100011011     8     4.379502394894631 
10001011111001     7     4.382951012282697 
01011001101101     7     4.383012915725257 
00101110101110     7     4.386290395816229 
00111100011110     7     4.3883463979159965 
11100110001010     8     4.389615337623597 
01010111010011     8     4.391397024150526 
11011001100001     8     4.392728994806181 
11001011011000     7     4.395119957111426 
10101110100010     8     4.3960064748971535 
11000110100111     8     4.397956365058422 
10111100010010     8     4.398062476996919 
01101010011101     7     4.399399823580887 
11010100010111     8     4.400012367158187 
00011111011001     7     4.407090197082284 
11101010010001     8     4.409115902661811 
10100101011110     7     4.4102495546234985 
10110100111000     7     4.411528975347446 
10001110101101     7     4.4136495379901755 
10011100011101     7     4.4157055400899425 
01010111110000     7     4.42342360460334 
01101010101011     8     4.4244181819266375 
11001110001100     7     4.425818482818907 
01111000011011     8     4.426474184026403 
00110011110110     7     4.42899289836246 
11010100110100     7     4.432038947611002 
01001101111001     7     4.43948310516742 
10011100101011     8     4.440723898435697 
00101001111111     7     4.445052398926539 
10110011011000     7     4.448011013101581 
11100001011011     8     4.448377340733907 
00101111010101     7     4.451833302361533 
11011100001010     8     4.452892843264425 
10101001110011     8     4.454768478007465 
10010011110101     7     4.456352040536408 
01101001011110     7     4.457221343755269 
01111000111000     7     4.458500764479218 
11101001010010     8     4.466937422836195 
11010011010100     7     4.468520985365137 
01100111001011     8     4.470460523433727 
10001101101110     7     4.471471058164561 
00101111100011     8     4.4768516607072835 
10011011001011     8     4.47720593618983 
10110110001100     8     4.4787095388090625 
00111101010011     8     4.4789076628070505 
11100100001111     9     4.479075866441389 
11100001111000     7     4.4804039211867215 
01010011101110     8     4.483823264629966 
11001001011101     8     4.484580485929219 
10101100100111     9     4.485467003714946 
01101111000010     8     4.489020605536015 
00110101111001     7     4.492374161157575 
11010011100010     8     4.493539343710889 
11101100000110     9     4.497635948543675 
01110010100111     9     4.49781921018035 
01100111101000     7     4.5024871038865415 
01110101011000     7     4.504543105986305 
01001111001101     8     4.506663668629039 
10011011101000     7     4.509232516642645 
11001001101011     8     4.509598844274971 
00111101110000     7     4.510934243259865 
11100100101100     8     4.511102446894204 
01010101110101     8     4.512884133421131 
00111010101101     8     4.513512383112105 
11001111000001     8     4.516379747709963 
10010110011110     8     4.516515888994651 
11110010001001     8     4.516837324919472 
10101011000111     9     4.521949041469082 
10111010100001     8     4.523228462193029 
01111010001100     8     4.525681327940835 
01011101001011     8     4.533738029074557 
11111010000000     8     4.535397407021759 
10100011101101     8     4.535415539819609 
10110001011101     8     4.537471541919374 
01000111111010     7     4.5402934540721285 
11100011001100     8     4.547584484648337 
11000100111110     8     4.54890879707979 
00011010111111     8     4.551318733297696 
10101011100100     8     4.5539756219218965 
01100110110011     8     4.554289399622513 
11010010011011     8     4.5546436751050585 
10111001010100     8     4.556031624021661 
00110111001101     8     4.559554724619194 
10011010110011     8     4.561034812378616 
10110001101011     8     4.562489900265127 
01011010011110     8     4.563487678126422 
01011101101000     7     4.565764609527371 
10110111000001     8     4.569270803700118 
00101110111001     7     4.5699825725542675 
00111001101110     8     4.5713339032864875 
11011010010010     8     4.573203757207348 
10000011111111     8     4.573221890005194 
11110001001010     8     4.574658845093858 
00111111000100     8     4.578114806721481 
01101101000111     9     4.578481134353805 
01111100100001     8     4.579760555077752 
10111001100010     8     4.581049982367413 
01101110011000     7     4.582151517382997 
11010001100111     9     4.582999872528682 
11000011011110     8     4.585390834833928 
11010010111000     7     4.586670255557873 
01001110110101     8     4.590492544817821 
10001011110110     8     4.591781972107484 
01100101101101     8     4.591947632704332 
00010111011111     8     4.597361074804785 
10011001101101     8     4.598693045460437 
11100010010111     9     4.599386780384308 
11100101100001     8     4.601663711785258 
10010111010011     8     4.607077153885705 
01101101100100     8     4.61050771480662 
11011001001100     8     4.610861990289167 
10101010011101     8     4.615079953316066 
00011111010110     8     4.6159211569070715 
01111011000001     8     4.616242592831889 
01011100110011     8     4.617566905263343 
11111000000101     9     4.624857935839551 
00101101111010     7     4.62780409272865 
00010111111100     7     4.6293876552576 
01000101111111     8     4.629753982889921 
11100010110100     8     4.631413360837123 
10010111110000     7     4.63910373433852 
11000101110011     8     4.6394700619708455 
10101010101011     8     4.640098311661818 
10111000011011     8     4.642154313761583 
00110110110101     8     4.64338360080798 
01001101110110     8     4.648314064992207 
01110000111110     8     4.648771642201717 
11101010001010     8     4.652267256490549 
01011011010011     8     4.654048943017476 
10001101111001     7     4.6551632349025995 
01110110010100     8     4.655552545636708 
11110000110010     8     4.658487721282641 
11001010100111     9     4.660608283925374 
11011000010111     9     4.662664286025138 
00111110001011     8     4.664237496461404 
11001101011000     7     4.66733217973133 
01010011111001     7     4.667515441368004 
01101100011101     8     4.6716120462007895 
10101001011110     8     4.67290147349045 
10111000111000     7     4.674180894214397 
11010000111101     8     4.6761307843756645 
01110110100010     8     4.680570903982461 
11101100010001     8     4.681328125281714 
01011110000111     9     4.684747468724958 
01011011110000     7     4.686075523470291 
10100111001011     8     4.6861406531689065 
11011000110100     8     4.694690866477953 
00101111001110     8     4.694984656190269 
00111110101000     7     4.696264076914219 
01101100101011     8     4.696630404546544 
01010110101101     8     4.6982139670754846 
10010011101110     8     4.699503394365146 
00110101110110     8     4.701205120982363 
10101111000010     8     4.704700735271195 
11000111000111     9     4.706650625432462 
11010110100001     8     4.7079300461564095 
01100011110101     8     4.712258546647255 
10110010100111     9     4.713499339915529 
01011110100100     8     4.716774049177773 
10100111101000     7     4.718167233621721 
10110101011000     7     4.720223235721486 
10001111001101     8     4.722343798364219 
11110010000110     9     4.72566828474426 
10010101110101     8     4.7285642631563105 
01101011001011     8     4.733112442300677 
00011110111010     7     4.734070427099806 
11000111100100     8     4.738677205885277 
01110001110011     8     4.7393329070927726 
11010101010100     8     4.740733207985041 
10111010001100     8     4.741361457676014 
11101000001111     9     4.741727785308339 
10011101001011     8     4.749418158809736 
00111001111001     7     4.755026080024526 
10000111111010     7     4.755973583807308 
01010101101110     8     4.756035487249869 
00100110111111     8     4.760253450276768 
01101011101000     7     4.765139022753492 
11010101100010     8     4.765751566330794 
01111001011000     7     4.767195024853257 
10100110110011     8     4.7699695293576925 
01110100100111     9     4.770031432800253 
01100110011110     8     4.772422395105498 
11101000101100     8     4.773754365761154 
01011001110101     8     4.775536052288083 
00101110110110     8     4.778813532379055 
10011010011110     8     4.779167807861602 
10011101101000     7     4.781444739262551 
11100110010010     8     4.782138474186422 
00111100101101     8     4.785724605732008 
11110100001001     8     4.789049547539375 
10101101000111     9     4.794161264088986 
10111100100001     8     4.795440684812932 
10101110011000     7     4.797831647118177 
01111100001100     8     4.797893550560738 
11000110011101     8     4.799781537279446 
01001011111010     7     4.802945372939079 
10001110110101     8     4.806172674553001 
01110011000111     9     4.80651347055439 
11111100000000     8     4.807609629641665 
10100101101101     8     4.807627762439512 
11001000111110     8     4.811560715946741 
01101010110011     8     4.816941318489463 
11001110010100     8     4.818341619381733 
11100101001100     8     4.819796707268243 
00111011001101     8     4.822206643486145 
00011100111111     8     4.823530955917598 
11000110101011     8     4.8247998956251985 
10101101100100     8     4.826187844541801 
11010100011011     8     4.826855897724963 
10111011000001     8     4.83192272256707 
10011100110011     8     4.833247034998522 
01001110101110     8     4.833643898646561 
01011100011110     8     4.835699900746328 
01110011100100     8     4.838540051007205 
11001110100010     8     4.843359977727485 
11011100010010     8     4.8454159798272505 
10000101111111     8     4.8454341126251 
01101001101101     8     4.854599551571284 
00110011111010     7     4.855836428929238 
11000101011110     8     4.85760305745383 
11010100111000     7     4.858882478177778 
00011011011111     8     4.860012993671735 
01100111010011     8     4.862983659996552 
10001101110110     8     4.863994194727387 
11101001100001     8     4.864315630652208 
10110000111110     8     4.8644517719368965 
10011011010011     8     4.869729072752656 
10110110010100     8     4.871232675371888 
11100100010111     9     4.8715990030042144 
01010011110110     8     4.876346401192792 
00101111011001     7     4.878676832928307 
10010011111001     7     4.883195571103184 
00110110101110     8     4.8865349546367165 
10101100011101     8     4.88729217593597 
01111101000001     8     4.8884548154517935 
00011011111100     7     4.89203957412455 
01001001111111     8     4.892405901756871 
01100111110000     7     4.895010240449367 
11010011011000     7     4.895364515931913 
10110110100010     8     4.896251033717641 
01001111010101     8     4.899186805191865 
01110010011101     9     4.899644382401374 
10011110000111     9     4.900427598460138 
10011011110000     7     4.901755653205471 
11001001110011     8     4.902121980837797 
11100100110100     8     4.903625583457029 
00111010110101     8     4.906035519674931 
11110010010001     8     4.909360461482298 
10101100101011     9     4.912310534281723 
10010110101101     9     4.913894096810664 
01111010010100     8     4.918204464503661 
01001111100011     8     4.924205163537615 
11101100001010     9     4.924479479110452 
01110010101011     9     4.924662740747125 
11010110001100     9     4.926063041639394 
01011101010011     8     4.926261165637382 
10100011110101     8     4.927938676382435 
10011110100100     8     4.932454178912953 
11001100100111     9     4.932820506545278 
01010101111001     8     4.939727663987907 
11100011010100     8     4.940107621211163 
01111010100010     8     4.943222822849411 
00110001111111     9     4.9452969577470265 
10101011001011     9     4.948792572035858 
00110111010101     8     4.95207786118202 
10110001110011     8     4.955013036827952 
01100011101110     9     4.955409900475993 
01110001011110     9     4.957465902575756 
01011101110000     7     4.958287746090197 
01011010101101     9     4.960865885942437 
00111001110110     8     4.963857039849313 
11100011100010     8     4.965125979556917 
11110001010010     8     4.967181981656684 
11001011000111     9     4.969302544299413 
11011010100001     8     4.970581965023361 
10010101101110     9     4.9717156169850485 
00110111100011     8     4.977096219527774 
10101011101000     8     4.980819152488673 
11000011101101     9     4.982769042649941 
10111001011000     8     4.982875154588437 
01100101110101     8     4.9844707692671575 
11010001011101     9     4.984825044749706 
10110100100111     9     4.985711562535434 
10100110011110     9     4.988102524840678 
01110111000010     8     4.989265164356502 
10011001110101     8     4.991216182023263 
11110100000110     9     4.997880507364163 
11001011100100     8     5.001329124752228 
11011001010100     8     5.003385126851993 
00111111001000     8     5.004958337288259 
01101101001011     9     5.005324664920583 
01010111001101     9     5.006908227449526 
11010001101011     9     5.009843403095458 
00011111100101     8     5.013299364723086 
10111100001100     9     5.013573680295917 
11010111000001     8     5.01662430653045 
01001110111001     8     5.017336075384599 
10001011111010     8     5.018625502674259 
01011001101110     9     5.018687406116819 
10110011000111     9     5.022193600289569 
00101010111111     9     5.022905369143719 
01011111000100     8     5.025468309551813 
11100010011011     9     5.026230310951086 
11011001100010     8     5.028403485197745 
10101010110011     8     5.032621448224644 
01111000100111     9     5.032683351667205 
01101010011110     9     5.035074313972449 
01101101101000     8     5.037351245373398 
00011111011010     8     5.042764687473849 
11101010010010     8     5.044790393053375 
10001110101110     9     5.049324028381741 
10011100011110     9     5.051380030481508 
11111000001001     9     5.051701466406326 
10110011100100     8     5.054220180742384 
11100001100111     9     5.054586508374709 
00111110010011     8     5.05676063302423 
11100010111000     8     5.058256891403901 
11001010011101     9     5.0624334561463975 
00100111011111     9     5.068947710650808 
00110110111001     8     5.070227131374755 
10101001101101     9     5.070279681306463 
01001101111010     8     5.075157595558982 
10100111010011     8     5.078663789731732 
01110101000111     9     5.078725693174293 
01110110011000     8     5.0823960762034845 
11101001001100     9     5.082448626135194 
11001010101011     9     5.08745181449215 
00101111010110     8     5.087507792753095 
00111110110000     7     5.088787213477045 
01101100110011     8     5.089153541109369 
11011000011011     9     5.089507816591914 
01010110110101     8     5.09073710363831 
10010011110110     8     5.0920265309279715 
00111101001101     9     5.094418866106051 
00100111111100     8     5.100974291103623 
10111101000001     8     5.104134945186973 
10001001111111     9     5.108086031492051 
10100111110000     7     5.110690370184547 
01110101100100     8     5.110752273627107 
01011110001011     9     5.111590999291734 
10001111010101     8     5.114866934927044 
10110010011101     9     5.115324512136553 
11001001011110     9     5.120254976320782 
11011000111000     8     5.121534397044729 
01101011010011     8     5.125635578863503 
00110101111010     8     5.128048651549141 
00001111101111     9     5.130169214191874 
00011101011111     9     5.132225216291638 
11000111001011     9     5.133494155999238 
10111010010100     8     5.13388459423884 
11101000010111     9     5.134250921871165 
01100011111001     8     5.139102077214031 
10001111100011     8     5.139885293272795 
10110010101011     9     5.140342870482305 
10011101010011     8     5.141941295372562 
01001111001110     9     5.142338159020601 
01011110101000     8     5.143617579744549 
11100000111101     9     5.147717420221691 
01010101110110     8     5.148558623812694 
00111010101110     9     5.149186873503667 
11001111000010     8     5.152054238101527 
11110010001010     9     5.152511815311038 
10010101111001     8     5.155407793723087 
01101110000111     9     5.156334104570985 
01101011110000     7     5.157662159316318 
10111010100010     8     5.158902952584592 
11010010100111     9     5.160852842745861 
00011101111100     8     5.164251796744453 
11000111101000     8     5.165520736452053 
11101000110100     8     5.16627750232398 
11010101011000     8     5.167576738551817 
01100110101101     9     5.169800602921511 
10100011101110     9     5.171090030211173 
01110100011101     9     5.171856605021277 
10110001011110     9     5.173146032310937 
10011101110000     7     5.173967875825377 
10011010101101     9     5.176546015677617 
00111100110101     8     5.178247742294833 
11100110100001     8     5.179516682002437 
11110100010001     8     5.181572684102201 
01101110100100     8     5.1883606850238 
11011010001100     9     5.188714960506346 
01111100010100     8     5.190416687123563 
00110111001110     9     5.19522921501076 
01110100101011     9     5.196874963367031 
10100101110101     8     5.200150899002337 
01011001111001     8     5.202379582854857 
10110111000010     8     5.204945294091682 
00101110111010     8     5.205657062945829 
01000110111111     9     5.2076069531071 
11100101010100     8     5.212319843831069 
00111011010101     8     5.2147297800489705 
01111100100010     8     5.215435045469316 
11000110110011     8     5.217323032188024 
10101101001011     9     5.221004794655762 
10010111001101     9     5.222588357184706 
01001110110110     8     5.226167035209387 
01100101101110     9     5.2276221230958955 
10001110111001     8     5.233016205119779 
01011100101101     9     5.2330781085623395 
01110011001011     9     5.233357001121164 
10011001101110     9     5.234367535851999 
11100101100010     8     5.23733820217682 
00111011100011     8     5.239748138394725 
10011111000100     8     5.2411484392869925 
11001101000111     9     5.241514766919318 
11110000001111     10     5.241972344128826 
11011100100001     8     5.2427941876432635 
11001110011000     8     5.245185149948509 
01101001110101     8     5.24712268813411 
10111000100111     9     5.248363481402385 
10101010011110     9     5.2507544437076294 
01111011000010     8     5.2519170832234545 
10101101101000     8     5.253031375108577 
11000101101101     9     5.254981265269843 
11111000000110     9     5.260532426231113 
01110011101000     8     5.265383581573979 
01011011001101     9     5.2695601463164765 
11001101100100     8     5.273541347372133 
11110000101100     9     5.273998924581641 
00110110110110     8     5.279058091199542 
11011011000001     8     5.2792762253974015 
10001101111010     8     5.290837725294161 
10110101000111     9     5.294405822909473 
00101100111111     10     5.2951175917636215 
10110110011000     9     5.298076205938664 
11100100011011     10     5.298442533570989 
01010011111010     9     5.303189931759568 
10101100110011     9     5.304833670844548 
10010110110101     9     5.30641723337349 
01101100011110     10     5.307286536592355 
11010000111110     10     5.311805274767228 
11101100010010     9     5.317002615673277 
01110010110011     9     5.31718587730995 
11010110010100     9     5.31858617820222 
01001111011001     9     5.326030335758639 
10110101100100     8     5.326432403362288 
10011110001011     9     5.327271129026914 
11100100111000     9     5.330469114023804 
00101011011111     10     5.331599629517759 
00111010111001     9     5.332879050241705 
01010110101110     9     5.333888457467048 
11001100011101     10     5.334645678766302 
10101011010011     9     5.3413157085986835 
01111001000111     9     5.341377612041245 
11010110100010     8     5.343604536547972 
01111010011000     9     5.345047995070435 
01100011110110     9     5.3479330370388185 
01011010110101     9     5.3533890225052625 
10100011111001     9     5.354782206949211 
01110001101101     9     5.354844110391771 
10001111001110     9     5.358018288755781 
10011110101000     8     5.359297709479729 
11001100101011     9     5.359664037112054 
00101011111100     9     5.363626209970573 
10010101110110     9     5.364238753547874 
11110001100001     8     5.364560189472695 
11100011011000     9     5.366951151777941 
10101110000111     9     5.372014234306165 
10101011110000     8     5.373342289051498 
01111001100100     8     5.37340419249406 
11000011110101     9     5.375292179212766 
00110111011001     9     5.378921391748798 
10100110101101     9     5.385480732656691 
10110100011101     10     5.387536734756457 
00111001111010     9     5.390700570416091 
01010001111111     10     5.392650460577358 
11001011001011     9     5.39614607486619 
00111111010000     8     5.397481473851085 
11100110001100     9     5.397649677485421 
01101101010011     9     5.397847801483409 
01010111010101     9     5.399431364012352 
11010001110011     9     5.402366539658284 
10101110100100     8     5.40404081475898 
10111100010100     9     5.406096816858743 
01011001110110     9     5.411210542679645 
01100101111001     9     5.411314299833934 
10110100101011     9     5.41255509310221 
10011001111001     9     5.418059712590037 
00111100101110     9     5.421399096123573 
10000110111111     10     5.42328708284228 
01010111100011     8     5.424449722358104 
11110100001010     9     5.4247240379309405 
11001011101000     8     5.428172655319004 
01101101110000     8     5.429874381936224 
11011001011000     9     5.430228657418769 
10111100100010     8     5.4311151752044955 
01101010101101     9     5.432452521788464 
11010100100111     9     5.433065065365765 
01111000011101     10     5.434508523888229 
11000110011110     10     5.43545602767101 
00011111101001     8     5.440142895289861 
10001110110110     9     5.4418471649445666 
11101010100001     8     5.442168600869388 
10100101101110     9     5.443302252831075 
11111000010001     9     5.444224602969151 
10011100101101     9     5.448758238297519 
10110011001011     9     5.449037130856345 
01011111001000     8     5.452311840118589 
11100001011101     10     5.456411680595733 
00111011001110     9     5.45788113387771 
01111000101011     9     5.459526882233981 
11011100001100     9     5.460927183126249 
10101001110101     9     5.462802817869289 
01111110000001     8     5.466307785668973 
10111011000010     8     5.467597212958633 
11010011000111     9     5.4695471031199006 
01001010111111     10     5.470258871974051 
11101001010100     9     5.474971762698019 
01100111001101     9     5.478494863295553 
11001010110011     9     5.479974951054976 
10110011101000     8     5.48106371130916 
11100001101011     9     5.481430038941485 
00101111100101     8     5.48488600056911 
10011011001101     9     5.485240276051656 
00111101010101     9     5.486942002668877 
11100111000001     8     5.488210942376477 
01101001101110     9     5.490274041962846 
01101111000100     8     5.4970549453978395 
11101001100010     8     5.499990121043772 
11010011100100     8     5.501573683572715 
01011110010011     9     5.50411413585456 
01110101001011     9     5.5055692237410705 
00111101100011     8     5.511960361014627 
00101111011010     9     5.514351323319873 
01000111011111     10     5.51630121348114 
01010110111001     9     5.517580634205086 
11001001101101     9     5.517633184136795 
10010011111010     9     5.518870061494748 
00001111110111     9     5.5226923507547 
10101100011110     10     5.522966666327534 
00110010111111     10     5.52314992796421 
01111101000010     8     5.524129305843357 
11000111010011     9     5.526017292562064 
10110010110011     9     5.532866007045131 
01001111010110     9     5.534861295583426 
01110010011110     10     5.535318872792936 
01011110110000     8     5.536140716307375 
01110101101000     8     5.537595804193885 
00111010110110     9     5.541710010066493 
10001111011001     9     5.541710465493819 
01011101001101     9     5.541772368936383 
11110010010010     9     5.5450349518738635 
01000111111100     9     5.548327793933955 
10010110101110     9     5.549568587202228 
11011101000001     8     5.551488448017305 
10111001000111     9     5.557057741776425 
11000111110000     8     5.558043873014879 
10111010011000     9     5.560728124805616 
11101000011011     10     5.561094452437941 
01100110110101     9     5.562323739484337 
11010010011101     10     5.562678014966885 
10100011110110     9     5.563613166773998 
10011010110101     9     5.569069152240442 
10110001101101     9     5.57052424012695 
01010101111010     9     5.5754021543794705 
11011010010100     9     5.581238097069171 
11110001001100     9     5.582693184955681 
01101110001011     9     5.583177635137761 
11010010101011     9     5.587696373312637 
00110111010110     9     5.587752351573585 
10111001100100     8     5.5890843222292395 
01110100110011     9     5.5893980999298565 
11101000111000     9     5.593121032890756 
01011010101110     9     5.596540376333999 
00101101011111     10     5.603811852137661 
00111100111001     9     5.605091272861611 
11011010100010     8     5.606256455414924 
10010001111111     10     5.608330590312538 
10101101010011     9     5.613527931218588 
10010111010101     9     5.6151114937475315 
01101110101000     8     5.615204215590576 
01111100011000     9     5.6172602176903395 
11000011101110     9     5.618443533041504 
01100101110110     9     5.620145259658721 
11010001011110     10     5.620499535141269 
01011100110101     9     5.625601245125165 
01110011010011     9     5.62588013768399 
10011001110110     9     5.626890672414825 
10100101111001     9     5.626994429569113 
00010111101111     9     5.630413773012365 
11100010100111     9     5.632439478591887 
11110000010111     10     5.634495480691651 
00101101111100     9     5.635838432590476 
11100101011000     9     5.639163374397845 
10010111100011     8     5.640129852093284 
00111011011001     9     5.641573310615748 
01010111001110     9     5.64258271784109 
10101101110000     8     5.645554511671403 
11000101110101     9     5.647504401832669 
10101010101101     9     5.6481326515236425 
00011111100110     8     5.648973855114648 
10111000011101     10     5.650188653623409 
11010111000010     8     5.652298796922014 
01001110111010     9     5.653010565776161 
01110110000111     9     5.656578663391472 
01110011110000     8     5.657906718136805 
11101010001100     9     5.660301596352372 
01011011010101     9     5.662083282879302 
11110000110100     9     5.666522061144466 
10011111001000     8     5.667991969853769 
11001101001011     9     5.668358297486094 
00111110001101     9     5.6722718363232305 
01101001111001     9     5.673966218700884 
10111000101011     9     5.675207011969161 
10111110000001     8     5.681987915404153 
10001010111111     10     5.68593900170923 
01011011100011     8     5.687101641225056 
11111000001010     9     5.68737595679789 
01110110100100     8     5.688605243844287 
10100111001101     9     5.694174993030733 
11011000100111     9     5.695716984232717 
11001010011110     10     5.698107946537961 
11001101101000     8     5.700384877938909 
01101100101101     9     5.704664744408366 
00110110111010     9     5.70590162176632 
10101001101110     9     5.705954171698027 
00011110011111     10     5.7100781865088175 
10101111000100     8     5.712735075133019 
11101100100001     8     5.71438082348929 
10011110010011     9     5.71979426558974 
10110101001011     9     5.721249353476249 
01010110110110     9     5.726411594029874 
00111101001110     9     5.730093356497613 
10000111011111     10     5.73198134321632 
10010110111001     9     5.733260763940266 
10111101000010     8     5.739809435578537 
01101011001101     9     5.741146782162503 
11010101000111     9     5.741759325739805 
00011110111100     9     5.742104766961632 
01001100111111     10     5.742471094593953 
11010110011000     9     5.745429708768996 
01110001110101     9     5.747367246954597 
10001111010110     9     5.750541425318606 
11101011000001     8     5.750862861243428 
10110010011110     10     5.750999002528117 
10011110110000     8     5.751820846042555 
11001100110011     9     5.75218717367488 
10110101101000     8     5.753275933929064 
10011101001101     9     5.7574524986715625 
10000111111100     9     5.764007923669134 
01111001001011     9     5.768221142608021 
11010101100100     8     5.77378590619262 
01100011111010     9     5.774776567605595 
10100110110101     9     5.778003869219517 
01001011011111     10     5.77895313234809 
01011010111001     9     5.780232553072037 
11100000111110     10     5.783391910613255 
11001011010011     9     5.788669211429015 
11100110010100     9     5.790172814048247 
10010101111010     9     5.79108228411465 
00110100111111     10     5.795362150584112 
10101110001011     9     5.798857764872941 
01111001101000     8     5.800247723060836 
11000011111001     9     5.8021357097795425 
10110100110011     9     5.805078229665035 
01100110101110     9     5.805475093313075 
01110100011110     10     5.807531095412842 
01001011111100     9     5.810979712800905 
10011010101110     9     5.8122205060691785 
00111100110110     9     5.813922232686399 
11100110100010     8     5.815191172393999 
11110100010010     9     5.817247174493765 
11001110000111     9     5.8193677371364965 
11001011110000     8     5.82069579188183 
01101010110101     9     5.824975658351289 
01010111011001     9     5.826274894579128 
10101110101000     8     5.830884345325756 
00110011011111     10     5.831844188338249 
00011111110001     8     5.832666031852686 
11000110101101     9     5.832834235487023 
10111100011000     9     5.832940347425519 
11010100011101     10     5.834890237586789 
10100101110110     9     5.835825389393901 
01011001111010     9     5.838054073246423 
10011100110101     9     5.841281374860345 
10110011010011     9     5.841560267419171 
01011111010000     8     5.8448349766814145 
00111011010110     9     5.850404270440536 
11001110100100     8     5.851394317589311 
01111000110011     9     5.852050018796807 
11011100010100     9     5.853450319689075 
10010111001110     9     5.8582628475762695 
11010100101011     9     5.859908595932541 
00110011111100     9     5.863870768791064 
01100001111111     10     5.864237096423385 
10001110111010     9     5.868690695511341 
01011100101110     9     5.868752598953905 
01100111010101     9     5.8710179998583785 
10110110000111     9     5.872258793126652 
10110011110000     8     5.8735868478719855 
11100001110011     9     5.873953175504311 
10011011010101     9     5.877763412614482 
11011100100010     8     5.878468678034827 
01101001110110     9     5.882797178525672 
10101001111001     9     5.889646348436065 
11000101101110     9     5.890655755661407 
00011011101111     9     5.893065691879316 
01100111100011     8     5.896036358204131 
11010011001011     9     5.896390633686677 
01110101010011     9     5.898092360303896 
11101001011000     9     5.901815293264796 
10011011100011     8     5.902781770960236 
10110110100100     8     5.904285373579467 
11100100100111     9     5.904651701211791 
01011011001110     9     5.905234636708042 
11001001110101     9     5.91015632069962 
00101111101001     8     5.911729531135884 
00111101011001     9     5.913785533235651 
11011011000010     8     5.914950715788965 
01111010000111     9     5.919230582258423 
10101100101101     9     5.920344874143547 
01101111001000     8     5.923898475964616 
11010011101000     8     5.9284172141394915 
01110101110000     8     5.930118940756711 
01001111100101     8     5.932239503399441 
11101100001100     9     5.932513818972276 
01110010101101     9     5.932697080608951 
01011101010101     9     5.934295505499208 
11100011000111     9     5.941133738965928 
10010110110110     9     5.942091723765054 
11110010100001     8     5.942413159689874 
00001111111011     9     5.9495358813214745 
01111010100100     8     5.951257162711237 
10101011001101     9     5.956826911897684 
10001100111111     10     5.958151224329133 
01011101100011     8     5.959313863844959 
01001111011010     9     5.961704826150204 
10110001110101     9     5.963047376689776 
00111010111010     9     5.968553540633271 
11001100011110     10     5.970320169157866 
01010010111111     10     5.9705034307945395 
11100011100100     8     5.973160319418741 
11110001010100     9     5.975216321518506 
01101110010011     9     5.975700771700587 
11010010110011     9     5.980219509875463 
10111001001011     9     5.983901272343201 
00110111100101     8     5.985130559389597 
01011010110110     9     5.989063512896824 
01100110111001     9     5.989167270051113 
10100011111010     9     5.9904566973407745 
01110001101110     9     5.990518600783333 
10001011011111     10     5.99463326208327 
10011010111001     9     5.995912682807217 
01110111000100     8     5.997299504218327 
11110001100010     8     6.00023467986426 
11011001000111     9     6.004411244606756 
01101110110000     8     6.007727352153402 
11011010011000     9     6.008081627635947 
11000011110110     9     6.01096666960433 
01101101001101     9     6.0133590047824095 
00110111011010     9     6.01459588214036 
10111001101000     8     6.015927852796016 
11010001101101     9     6.017877742957282 
10100110101110     9     6.021155223048255 
00010111110111     9     6.022936909575191 
11101101000001     8     6.023075083863332 
10110100011110     10     6.023211225148021 
10001011111100     9     6.026659842536085 
11100010011101     10     6.0342646508129105 
01010111010110     9     6.035105854403915 
11011001100100     8     6.036437825059571 
10101010110101     9     6.040655788086468 
10010111011001     9     6.041955024314308 
01100101111010     9     6.046988790225497 
